id,book_id,author,title,average_rating,ratings_count,primary_genre,secondary_genre,tertiary_genre
7440,11339,Pablo Neruda,100 Love Sonnets,4.4,11425,Poetry,Classics,Romance
7441,18316089,Amy Bloom,Lucky Us,3.21,11205,Fiction,Historical,Historical Fiction
7442,110393,Julia Quinn,"It's in His Kiss (Bridgertons, #7)",4.01,20377,Romance,Romance,Historical Romance
7443,31538614,J.K. Rowling,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)",4.2,10032,Fantasy,Short Stories,Fiction
7444,9454,Georg Wilhelm Friedrich Hegel,Phenomenology of Spirit,3.91,11744,Philosophy,Nonfiction,Classics
7445,17257990,Kristen Ashley,"Fire Inside (Chaos, #2)",4.33,20786,Nonfiction,Politics,History
7446,479561,Peter F. Hamilton,"The Neutronium Alchemist (Night's Dawn, #2)",4.25,12726,Science Fiction,Space,Space Opera
7447,9995135,Gena Showalter,The Darkest Seduction (Lords of the Underworld #9),4.35,20057,Romance,Paranormal Romance,Fantasy
7448,30226723,Victoria Aveyard,"King's Cage (Red Queen, #3)",4.03,30692,Fantasy,Young Adult,Science Fiction
7449,6345193,Paul Auster,Invisible,3.71,11706,Fantasy,Fiction,Historical
7450,5557442,يوسف زيدان,ظل الأفعى,3,8299,Novels,Fiction,Feminism
7451,9266810,Sarah Mlynowski,Ten Things We Did (and Probably Shouldn't Have),3.74,15396,Young Adult,Contemporary,Romance
7452,13042154,Moira Young,"Rebel Heart (Dust Lands, #2)",3.89,16265,Young Adult,Science Fiction,Dystopia
7453,4507,Julie Gregory,Sickened: The Memoir of a Munchausen by Proxy Childhood,3.72,11860,Nonfiction,Autobiography,Memoir
7454,96082,Anita Shreve,The Last Time They Met,3.48,13180,Fiction,Romance,Womens Fiction
7455,25817493,Paulette Jiles,News of the World,4.14,15476,Historical,Historical Fiction,Fiction
7456,40710,Brad Thor,"Blowback (Scot Harvath, #4)",4.17,11410,Thriller,Fiction,Action
7457,9864913,Devdutt Pattanaik,Jaya: An Illustrated Retelling of the Mahabharata,4.2,9534,Fantasy,Mythology,Fiction
7458,51114,Gail Tsukiyama,Women of the Silk,3.94,12769,Historical,Historical Fiction,Fiction
7459,54492,Anthony Hope,The Prisoner of Zenda,3.87,12530,Classics,Fiction,Adventure
7460,30123399,Amanda Hocking,"Flutter (My Blood Approves, #3)",3.97,14828,Paranormal,Vampires,Young Adult
7461,18089551,Tammy Falkner,"Tall, Tatted and Tempting (The Reed Brothers, #1)",4.23,24680,Romance,New Adult,Contemporary
7462,456,Paul Auster,Leviathan,3.95,10002,Science Fiction,Fiction,Space
7463,15157,David Baldacci,Saving Faith,3.82,13377,Fiction,Thriller,Mystery
7464,171471,R.A. Salvatore,"The Spine of the World (Forgotten Realms: Paths of Darkness, #2; Legend of Drizzt, #12)",3.89,12099,Fantasy,Dungeons and Dragons,Forgotten Realms
7465,308540,R.L. Stine,"The Haunted Mask (Goosebumps, #11)",3.77,14043,Horror,Childrens,Fiction
7466,136641,Douglas Preston,Tyrannosaur Canyon (Wyman Ford #1),3.78,13452,Thriller,Fiction,Mystery
7467,28016509,J.P. Delaney,The Girl Before,3.7,23500,Thriller,Mystery,Fiction
7468,15673,Louis Sachar,Wayside School Gets A Little Stranger (Wayside School #3),4.18,15566,Childrens,Fiction,Humor
7469,11279,Dan Simmons,Summer of Night,4,13014,Horror,Fiction,Thriller
7470,4961959,Jim Butcher,"The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm",4.36,11953,Fantasy,Sequential Art,Graphic Novels
7471,13064,Carl Hiaasen,Tourist Season,3.95,13850,Fiction,Mystery,Humor
7473,366346,Debbie Macomber,"204 Rosewood Lane (Cedar Cove, #2)",4.15,14454,Romance,Fiction,Womens Fiction
7474,16071767,Karin Slaughter,"Unseen (Will Trent, #7)",4.17,12277,Business,Nonfiction,Leadership
7475,6681333,Heather Brewer,"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)",4.31,14758,Paranormal,Vampires,Young Adult
7476,175324,Robert A. Heinlein,Double Star,3.88,14661,Science Fiction,Fiction,Hugo Awards
7477,390305,Alex Kava,"A Perfect Evil (Maggie O'Dell, #1)",4.02,13542,Mystery,Thriller,Mystery
7478,15737147,Anne Lamott,Help Thanks Wow: The Three Essential Prayers,3.97,12245,Nonfiction,Spirituality,Religion
7479,7981,Brian Jacques,"The Long Patrol (Redwall, #10)",4.1,15343,Fantasy,Fiction,Young Adult
7480,11107244,Steven Pinker,The Better Angels of Our Nature: Why Violence Has Declined,4.19,11437,Nonfiction,History,Psychology
7481,821003,A.A. Milne,"When We Were Very Young (Winnie-the-Pooh, #3)",4.32,17922,Poetry,Childrens,Classics
7482,22367526,M.O. Walsh,My Sunshine Away,3.6,11118,Fiction,Mystery,Young Adult
7483,370057,Dee Henderson,The Truth Seeker (O'Malley #3),4.39,13796,Christian Fiction,Christian,Fiction
7484,1244286,Dee Lestari,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,3.82,8904,Fiction,Short Stories,Novels
7485,364826,Mika Waltari,سینوهه,4.08,5907,Historical,Historical Fiction,Fiction
7486,7907782,Nicole Krauss,Great House,3.45,13582,Fiction,Historical,Historical Fiction
7487,28374062,Karin Slaughter,"The Kept Woman (Will Trent, #8)",4.1,8175,Mystery,Thriller,Fiction
7488,11808919,Marie Force,"Maid for Love (Gansett Island Series, #1)",3.98,14989,Romance,Romance,Contemporary Romance
7489,95619,Francine Rivers,And the Shofar Blew,4.11,11618,Christian Fiction,Fiction,Christian
7490,31357,Orson Scott Card,"Prentice Alvin (Tales of Alvin Maker, #3)",3.77,14326,Fantasy,Fiction,Science Fiction
7491,97875,Alexander McCall Smith,"44 Scotland Street (44 Scotland Street, #1)",3.61,14795,Fiction,Cultural,Scotland
7492,268275,Sandra Brown,Chill Factor,3.95,13255,Romance,Mystery,Romance
7493,2108198,Neil Gaiman,Odd and the Frost Giants,3.95,15407,Fantasy,Fiction,Fantasy
7494,17726978,Mark  Edwards,The Magpies,3.8,6663,Thriller,Horror,Mystery
7495,669780,Tayeb Salih,Season of Migration to the North,3.71,5985,Fiction,Cultural,Africa
7496,24100,Doris Lessing,The Golden Notebook,3.75,13790,Fiction,Classics,Feminism
7497,396266,Jennifer Donnelly,"The Winter Rose (The Tea Rose, #2)",4.29,13930,Historical,Historical Fiction,Romance
7498,29923,Jeff Shaara,"The Last Full Measure (The Civil War Trilogy, #3)",4.22,12037,Historical,Historical Fiction,Military History
7499,120461,Éric-Emmanuel Schmitt,Oscar et la dame rose,4.2,9928,Fiction,Cultural,France
7500,46676,Harold S. Kushner,When Bad Things Happen to Good People,4.02,10615,Nonfiction,Religion,Self Help
7501,77432,Patrick O'Brian,"Post Captain (Aubrey/Maturin, #2)",4.29,7714,Historical,Historical Fiction,Fiction
7502,2208744,Jessica Day George,"Dragon Flight (Dragon Slippers, #2)",4.18,15918,Fantasy,Fantasy,Dragons
7503,730501,Susan Coolidge,"What Katy Did (Carr Family, #1)",3.89,13935,Classics,Childrens,Fiction
7504,766917,Robert McCloskey,Homer Price (A Puffin Book),4.07,16836,Fiction,Childrens,Classics
7505,153782,Tamora Pierce,"Shatterglass (The Circle Opens, #4)",4.16,18253,Fantasy,Young Adult,Fiction
7506,18878,David Eddings,"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad, #1-3)",4.27,13215,Fantasy,Fiction,Fantasy
7507,359194,Philip G. Zimbardo,The Lucifer Effect: Understanding How Good People Turn Evil,3.94,11860,Psychology,Nonfiction,Science
7508,6606456,Nancy Pickard,The Scent of Rain and Lightning,3.79,14423,Mystery,Fiction,Suspense
7509,361081,Clive Cussler,"Pacific Vortex! (Dirk Pitt, #1)",3.76,14476,Adventure,Fiction,Thriller
7510,17835766,Abbi Glines,"One More Chance (Rosemary Beach, #8; Chance, #2)",4.29,23899,Romance,New Adult,Contemporary
7511,23197269,Kim Stanley Robinson,Aurora,3.73,9686,Science Fiction,Young Adult,Fantasy
7512,238137,J.D. Robb,"Purity in Death (In Death, #15)",4.33,16947,Mystery,Romance,Mystery
7513,116343,Mary  Stewart,"The Hollow Hills (Arthurian Saga, #2)",4.23,17045,Fantasy,Fiction,Historical
7514,303454,Margaret Peterson Haddix,"Among the Brave (Shadow Children, #5)",4.14,16527,Young Adult,Science Fiction,Dystopia
7515,43081,Rusty Young,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",4.22,7313,Nonfiction,Travel,Biography
7516,1025039,Fuyumi Soryo,"Mars, Volume 01",4.13,14044,Sequential Art,Comics,Sequential Art
7517,5553,Richard Feynman,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,4.19,11867,Science,Science,Physics
7518,688663,Alice Waters,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",4.11,13022,Food and Drink,Cookbooks,Food and Drink
7519,96980,Piers Anthony,"Centaur Aisle (Xanth, #4)",3.77,15431,Fantasy,Fiction,Humor
7520,332348,Michelle Richmond,The Year of Fog,3.46,12248,Fiction,Mystery,Contemporary
7521,194479,Marv Wolfman,Crisis on Infinite Earths,4.01,12915,Sequential Art,Comics,Sequential Art
7522,24807,John Hodgman,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,3.81,11246,Humor,Fiction,Humor
7523,31538647,J.K. Rowling,"Hogwarts: An Incomplete and Unreliable Guide (Pottermore Presents, #3)",4.21,14977,Fantasy,Fiction,Short Stories
7524,19314,Astrid Lindgren,"Ronia, the Robber's Daughter",4.27,14470,Fantasy,Childrens,Classics
7525,7189177,Kathy Reichs,"Spider Bones (Temperance Brennan, #13)",3.9,15403,Mystery,Mystery,Crime
7526,235127,Andrew Clements,No Talking,3.94,14083,Nonfiction,Race,Feminism
7527,23602504,Jo Nesbø,"Blood on Snow (Blood on Snow, #1)",3.5,9370,Mystery,Crime,Fiction
7528,13282015,Elisabeth Naughton,"Wait for Me (Against All Odds, #1)",3.98,12572,Romance,Romance,Romantic Suspense
7529,12031532,Tan Twan Eng,The Garden of Evening Mists,4.08,10211,Historical,Historical Fiction,Fiction
7530,19155234,Natasha Preston,"The Cellar (The Cellar, #1)",3.94,8103,Thriller,Young Adult,Mystery
7531,696177,Arina Tanemura,"The Gentlemen's Alliance †, Vol. 1",3.96,13260,Sequential Art,Manga,Romance
7532,18775203,Alice Clayton,"Rusty Nailed (Cocktail, #2)",3.97,22614,Romance,Contemporary,Romance
7533,94813,Christine Feehan,"Dark Guardian (Dark, #9)",4.33,17197,Romance,Paranormal Romance,Fantasy
7534,8492,Frank E. Peretti,Prophet,3.92,11708,Poetry,Philosophy,Classics
7535,18602341,Danielle  Paige,"The Wicked Will Rise (Dorothy Must Die, #2)",3.82,16739,Fantasy,Young Adult,Retellings
7536,313263,Christine Feehan,"Dark Fire (Dark, #6)",4.3,17704,Fantasy,Young Adult,LGBT
7537,20613761,Claudia Rankine,Citizen: An American Lyric,4.3,14115,Poetry,Nonfiction,Race
7538,16387,P.G. Wodehouse,"Carry on, Jeeves (Jeeves, #3)",4.28,13133,Fiction,Humor,Classics
7539,1809175,Sarah Prineas,"The Magic Thief (Magic Thief, #1)",3.94,14371,Fantasy,Childrens,Middle Grade
7540,29393,Michael Azerrad,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,4.2,10562,Music,Nonfiction,History
7541,56353,Rosalind Miles,"I, Elizabeth",4.01,12132,History,Biography,Nonfiction
7542,22009741,Marian Keyes,The Woman Who Stole My Life,3.52,8693,Womens Fiction,Chick Lit,Fiction
7543,80834,Guy Delisle,Pyongyang: A Journey in North Korea,3.93,12903,Sequential Art,Graphic Novels,Sequential Art
7544,5055,Ken Follett,Night Over Water,3.78,12329,Fiction,Historical,Historical Fiction
7545,18775284,Courtney Maum,I Am Having So Much Fun Here Without You,3.37,9374,Fiction,Contemporary,Romance
7546,22192,Cecily von Ziegesar,"All I Want is Everything (Gossip Girl, #3)",3.56,15467,Young Adult,Womens Fiction,Chick Lit
7547,407999,Michael E. Porter,Competitive Strategy: Techniques for Analyzing Industries and Competitors,4.14,10850,Business,Business,Management
7548,255458,Wayne A. Grudem,Systematic Theology: An Introduction to Biblical Doctrine,4.23,11053,Religion,Theology,Christian
7549,380976,Sue Grafton,"P is for Peril (Kinsey Millhone, #16)",3.85,16799,Mystery,Fiction,Mystery
7550,25855506,Sarah Andersen,"Adulthood Is a Myth (Sarah's Scribbles, #1)",4.14,39601,Sequential Art,Graphic Novels,Sequential Art
7551,301538,R. Scott Bakker,"The Darkness That Comes Before (The Prince of Nothing, #1)",3.78,13146,Fantasy,Fiction,Fantasy
7552,7841677,Kristin Kimball,"The Dirty Life: On Farming, Food, and Love",4.04,11559,Nonfiction,Autobiography,Memoir
7553,9917998,Jonathan Maberry,"Dust & Decay (Rot & Ruin, #2)",4.29,13646,Fantasy,Young Adult,Fiction
7554,13574417,Melissa Landers,"Alienated (Alienated, #1)",3.95,18171,Young Adult,Science Fiction,Romance
7555,18806240,Laura Ruby,Bone Gap,3.86,15150,Young Adult,Magical Realism,Fantasy
7556,52471,Adriana Trigiani,"Big Cherry Holler (Big Stone Gap, #2)",3.92,13356,Fiction,Womens Fiction,Chick Lit
7557,13069213,Marcus Samuelsson,"Yes, Chef",3.8,12230,Autobiography,Memoir,Nonfiction
7558,90475,Meg Cabot,Teen Idol,3.53,20271,Young Adult,Romance,Contemporary
7559,5587960,Chimamanda Ngozi Adichie,The Thing Around Your Neck,4.18,11861,Short Stories,Fiction,Cultural
7560,27883214,Stephanie Garber,Caraval,3.97,30975,Fantasy,Young Adult,Romance
7561,2179832,James Frey,Bright Shiny Morning,3.8,10762,Fiction,Contemporary,Novels
7562,2267195,Kate Chopin,The Story of an Hour,4.08,13308,Short Stories,Classics,Fiction
7563,85391,John Updike,Rabbit Is Rich (Rabbit Angstrom #3),3.9,12455,Fiction,Classics,Literature
7564,12752313,Anna Quindlen,"Lots of Candles, Plenty of Cake",3.71,12792,Nonfiction,Autobiography,Memoir
7565,7531478,Cheryl Rainfield,Scars,4.17,12452,Fantasy,Young Adult,Young Adult
7566,5941079,Mary Kay Andrews,The Fixer Upper,3.88,14560,Womens Fiction,Chick Lit,Fiction
7567,6688121,Ahmad Fuadi,"Negeri 5 Menara (Negeri 5 Menara, #1)",4.04,10018,Novels,Fiction,Asian Literature
7568,129510,Naomi Novik,"Empire of Ivory (Temeraire, #4)",3.93,15449,Fantasy,Fantasy,Dragons
7569,541920,Rick Atkinson,"An Army at Dawn: The War in North Africa, 1942-1943 (World War II Liberation Trilogy, #1)",4.25,11111,History,Nonfiction,War
7570,170618,Mary Higgins Clark,Daddy's Little Girl,3.85,14602,Mystery,Fiction,Thriller
7571,30343,Sandra Brown,Ricochet,3.96,13327,Fiction,Science Fiction,Short Stories
7572,199530,Fannie Flagg,Can't Wait to Get to Heaven,3.89,12262,Fiction,Humor,American
7573,8706185,Jo Walton,Among Others,3.68,14761,Fantasy,Fiction,Young Adult
7574,238127,J.D. Robb,"Seduction in Death (In Death, #13)",4.3,17565,Mystery,Romance,Mystery
7575,56616,James M. Cain,Double Indemnity,4.12,13559,Fiction,Mystery,Mystery
7576,490403,Sherrilyn Kenyon,"Upon the Midnight Clear (Dark-Hunter #12, Dream-Hunter #2)",4,21567,Romance,Paranormal Romance,Fantasy
7577,1908456,Garr Reynolds,Presentation Zen: Simple Ideas on Presentation Design and Delivery,4.08,10896,Business,Nonfiction,Design
7578,239107,R.A. Salvatore,"Sea of Swords (Forgotten Realms: Paths of Darkness, #4; Legend of Drizzt, #13)",4.07,11816,Fantasy,Dungeons and Dragons,Forgotten Realms
7579,29744,Philip Roth,"Goodbye, Columbus and Five Short Stories",3.87,10089,Fiction,Short Stories,Classics
7580,9366879,Tom Sniegoski,"Bone: Quest for the Spark, Vol. 1",4.33,11416,Sequential Art,Graphic Novels,Fantasy
7581,9512985,Josh Kaufman,The Personal MBA: Master the Art of Business,4.04,12165,Business,Nonfiction,Self Help
7582,16248139,Dorothea Benton Frank,The Last Original Wife,3.67,10974,Fiction,Womens Fiction,Chick Lit
7583,7200351,Sherrilyn Kenyon,"No Mercy (Dark-Hunter #18, Were-Hunter, #5)",4.28,19453,Fantasy,Romance,Fantasy
7584,26892110,Scott  Hawkins,The Library at Mount Char,4.07,7814,Fantasy,Horror,Fiction
7585,551536,Chris d'Lacey,"Fire Star (The Last Dragon Chronicles, #3)",3.91,13595,Fantasy,Fantasy,Dragons
7586,12659,James A. Michener,Texas,4.06,13581,Sequential Art,Comics,Sequential Art
7587,95707,Joel Osteen,Your Best Life Now: 7 Steps to Living at Your Full Potential,4,10338,Self Help,Christian,Nonfiction
7588,6871737,Jennifer L. Holm,Turtle in Paradise,3.93,14714,Historical,Historical Fiction,Childrens
7589,68483,Lois McMaster Bujold,"The Vor Game (Vorkosigan Saga, #6)",4.28,15252,Science Fiction,Space,Space Opera
7590,8765461,Mary Beth Chapman,Choosing to SEE,4.3,11110,Christian,Nonfiction,Biography
7591,23341578,Lauren Beukes,Broken Monsters,3.59,7086,Horror,Fiction,Mystery
7592,11623,Sylvia Plath,The Unabridged Journals of Sylvia Plath,4.29,12419,Nonfiction,Poetry,Biography
7593,5986375,David Foster Wallace,"This Is Water: Some Thoughts, Delivered on a Significant Occasion, about Living a Compassionate Life",4.53,13312,Nonfiction,Philosophy,Writing
7594,5552,Richard Feynman,QED: The Strange Theory of Light and Matter,4.23,10438,Science,Science,Physics
7595,8835897,Lili St. Crow,"Defiance (Strange Angels, #4)",4.19,18321,History,Nonfiction,Biography
7596,11919,Kelley Armstrong,"Haunted (Women of the Otherworld, #5)",4.08,19974,Fantasy,Urban Fantasy,Fantasy
7597,269386,Jill Conner Browne,The Sweet Potato Queens' Book of Love,3.7,12903,Fiction,Humor,Book Club
7598,2964700,Tamora Pierce,"Mastiff (Beka Cooper, #3)",4.24,19695,Fantasy,Young Adult,Fiction
7599,179264,Debra Dean,The Madonnas of Leningrad,3.77,12620,Historical,Historical Fiction,Fiction
7600,6098691,Laurell K. Hamilton,"Divine Misdemeanors (Merry Gentry, #8)",4.04,19184,Fantasy,Fantasy,Urban Fantasy
7601,2983654,Chelsea Cain,"Sweetheart (Archie Sheridan & Gretchen Lowell, #2)",4.05,14342,Fiction,Cultural,Japan
7602,7011225,José Saramago,Caim,3.89,7402,Fiction,Religion,European Literature
7603,22321,William Gibson,"All Tomorrow's Parties (Bridge, #3)",3.88,11672,Science Fiction,Science Fiction,Cyberpunk
7604,7562764,Hannu Rajaniemi,"The Quantum Thief (Jean le Flambeur, #1)",3.83,11137,Science Fiction,Fiction,Science Fiction
7605,9925913,John Sandford,"Shock Wave (Virgil Flowers, #5)",4.19,11578,Mystery,Fiction,Thriller
7606,12075,Ludwig Wittgenstein,Tractatus Logico-Philosophicus,4.06,11069,Philosophy,Nonfiction,Philosophy
7607,215492,Agatha Christie,"Lord Edgware Dies (Hercule Poirot, #9)",3.88,14117,Mystery,Fiction,Mystery
7608,107021,Jeph Loeb,"Batman: Hush, Vol. 2",4.25,12151,Sequential Art,Comics,Sequential Art
7609,5600151,Spencer Quinn,Dog on It (A Chet and Bernie Mystery #1),3.85,13525,Mystery,Fiction,Animals
7610,13167062,Mary Kay Andrews,Spring Fever,3.92,14050,Womens Fiction,Chick Lit,Fiction
7611,28351,Dr. Seuss,And to Think That I Saw it on Mulberry Street,3.99,17584,Childrens,Childrens,Picture Books
7612,17334495,Doris Kearns Goodwin,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",4.16,10384,History,Nonfiction,Biography
7613,15801381,Brandon Mull,"Chasing the Prophecy (Beyonders, #3)",4.35,11816,Fantasy,Young Adult,Childrens
7614,77736,David Weber,"The Short Victorious War (Honor Harrington, #3)",4.16,14563,Science Fiction,Space,Space Opera
7615,73965,Caroline Knapp,Drinking: A Love Story,4.04,12234,Autobiography,Memoir,Nonfiction
7616,1219103,Jules Verne,"Five Weeks in a Balloon (Extraordinary Voyages, #1)",3.74,13062,Classics,Fiction,Adventure
7617,10324808,P.C. Cast,"Dragon's Oath (House of Night Novellas, #1)",4.06,16558,Paranormal,Vampires,Young Adult
7618,7823038,Kalayna Price,"Grave Witch (Alex Craft, #1)",3.96,22112,Fantasy,Urban Fantasy,Fantasy
7619,16300,Agatha Christie,"Sleeping Murder (Miss Marple, #13)",3.91,15612,Mystery,Fiction,Mystery
7620,212525,Edith Wharton,Ethan Frome and Other Short Fiction,3.65,14271,Classics,Fiction,Short Stories
7621,13419891,Sarah J. Maas,"The Assassin and the Desert (Throne of Glass, #0.3)",4.4,18943,Fantasy,Young Adult,Novella
7622,132626,Friedrich Nietzsche,On the Genealogy of Morals/Ecce Homo,4.14,11893,Philosophy,Nonfiction,Classics
7623,121410,Steven Callahan,Adrift: Seventy-Six Days Lost at Sea,4.09,10666,Nonfiction,Adventure,Adventure
7624,129620,Judith McNaught,"Once and Always (Sequels, #1)",4.21,18197,Romance,Historical Romance,Romance
7625,13148921,James Rollins,"Bloodline (Sigma Force, #8)",4.23,12189,Young Adult,Paranormal,Vampires
7626,95658,Lisi Harrison,"Best Friends for Never (The Clique, #2)",3.73,15345,Young Adult,Womens Fiction,Chick Lit
7627,11734251,Bernard Cornwell,"Death of Kings (The Saxon Stories, #6)",4.28,10479,Historical,Historical Fiction,Fiction
